time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/std,train/loss,train/approx_kl
7902,63,504320,985,0.2326171875,0.2,0.0002,12.602793294191361,9840,322.4292337,-3.6850778698921203,997.32,-0.004576277825981379,0.8973856791853905,0.840570330619812,1.8942453861236572,0.023295892
7909,63,504832,986,0.1826171875,0.2,0.0002,0.23181303418241442,9850,322.4292337,-3.6823032796382904,997.32,-0.014614031254313885,0.9731982015073299,0.8400143384933472,-0.02439507469534874,0.018194048
7915,63,505344,987,0.2380859375,0.2,0.0002,7.137168049812317,9860,321.23931084,-3.677088862657547,997.32,0.012414324167184531,0.9177384153008461,0.8392550349235535,2.0313730239868164,0.023963045
7922,63,505856,988,0.0845703125,0.2,0.0002,1.1122163876891136,9870,321.23931084,-3.6734175443649293,997.32,-0.012186235701665282,0.9497944973409176,0.8365346789360046,0.10599738359451294,0.01970697
7928,63,506368,989,0.2685546875,0.2,0.0002,8.946868312358855,9880,320.62143390999995,-3.6617292284965517,997.32,0.015149743715301155,-0.1976238489151001,0.834720253944397,1.8666332960128784,0.021041792
7934,63,506880,990,0.205078125,0.2,0.0002,10.19078982770443,9890,320.62143390999995,-3.6583380877971647,997.32,0.0008080468280240894,0.9601387828588486,0.8342043161392212,0.9189566373825073,0.03658709
7941,63,507392,991,0.238671875,0.2,0.0002,4.089170932769775,9900,319.92072583,-3.656063026189804,997.32,-0.002926724636927247,0.909008227288723,0.8338738679885864,0.6087643504142761,0.021547303
7948,63,507904,992,0.2271484375,0.2,0.0002,3.4979134812951087,9910,319.92072583,-3.654066723585129,997.32,-0.004826290323399008,0.937288835644722,0.8330768346786499,0.42519962787628174,0.009204922
7955,63,508416,993,0.33203125,0.2,0.0002,11.611610943078995,9920,316.36180201,-3.651643526554108,997.32,0.006804921920411289,0.918400727212429,0.8332874774932861,1.7492178678512573,0.03580858
7961,63,508928,994,0.24140625,0.2,0.0002,5.211916375160217,9930,316.36180201,-3.652979576587677,997.32,0.0012425051536411047,0.9122794196009636,0.8335434198379517,0.7169840335845947,0.028097263
7968,63,509440,995,0.2884765625,0.2,0.0002,11.226656413078308,9940,319.45685087000004,-3.650948941707611,997.32,0.0030695390421897175,0.042182087898254395,0.8323816061019897,1.7005008459091187,0.039569244
7974,63,509952,996,0.37109375,0.2,0.0002,17.808048093318938,9950,319.45685087000004,-3.6475757241249083,997.32,0.026488785166293383,0.8910238742828369,0.8319527506828308,2.2282474040985107,0.047686942
7981,63,510464,997,0.2822265625,0.2,0.0002,4.428774553537369,9960,318.16329687,-3.64744393825531,997.32,-0.006405107956379652,0.21365571022033691,0.8323028087615967,1.5354617834091187,0.046282496
7987,63,510976,998,0.2251953125,0.2,0.0002,8.556639617681503,9970,318.16329687,-3.6476499795913697,997.32,0.004001983138732612,0.9052227437496185,0.831929087638855,1.0589605569839478,0.026871476
7993,63,511488,999,0.2826171875,0.2,0.0002,5.377926844358444,9980,322.11567782,-3.6452686846256257,997.32,-0.004773269011639059,0.7595953196287155,0.831537127494812,1.8934309482574463,0.022961374
8000,63,512000,1000,0.334375,0.2,0.0002,5.879826229810715,9990,322.11567782,-3.643717736005783,997.32,-0.00022797328419983388,0.5542398691177368,0.831291675567627,1.2513699531555176,0.031366393
8006,64,512512,1001,0.371875,0.2,0.0002,19.119624161720274,10000,325.71540236,-3.643041467666626,997.32,0.02203947037924081,0.684084564447403,0.8309820890426636,2.8618416786193848,0.019853355
8012,64,513024,1002,0.32890625,0.2,0.0002,15.905858385562897,10010,325.71540236,-3.6422924518585207,997.32,0.037253824854269625,0.9392185136675835,0.8309223055839539,2.159653663635254,0.06987701
8019,64,513536,1003,0.391015625,0.2,0.0002,31.99207510948181,10020,328.93121433,-3.6426110446453093,997.32,0.0265632409369573,0.9295959621667862,0.8309478759765625,3.8260247707366943,0.089212775
8026,64,514048,1004,0.45078125,0.2,0.0002,42.18971428871155,10030,328.93121433,-3.6425384104251863,997.32,0.04466422633267939,0.6023064255714417,0.8309401273727417,5.158543109893799,0.041192207
8032,64,514560,1005,0.369921875,0.2,0.0002,34.43573489189148,10040,333.12427251,-3.642716681957245,997.32,0.019009164813905955,0.7344035506248474,0.8310345411300659,5.8894853591918945,0.05280722
8039,64,515072,1006,0.1994140625,0.2,0.0002,8.737240380048751,10050,333.12427251,-3.643172389268875,997.32,0.0015004183165729045,0.9797058030962944,0.8310890197753906,1.1536037921905518,0.023148067
8045,64,515584,1007,0.3828125,0.2,0.0002,17.45847836136818,10060,334.21752648,-3.6430504977703095,997.32,0.023510944563895464,0.9311758726835251,0.8310450315475464,2.228394031524658,0.044280168
8052,64,516096,1008,0.3265625,0.2,0.0002,6.996976560354232,10070,334.21752648,-3.642339563369751,997.32,0.01237663928186521,0.8645337074995041,0.8304719924926758,0.8824093341827393,0.02248193
8059,64,516608,1009,0.5513671875,0.2,0.0002,5.430857045948505,10080,332.38661343,-3.6411492049694063,997.32,0.052888633823022245,-0.05670523643493652,0.8315081596374512,0.3449806272983551,0.07869814
8065,64,517120,1010,0.36484375,0.2,0.0002,5.2772680670022964,10090,332.38661343,-3.645442545413971,997.32,0.0173340862384066,0.9578143544495106,0.8319746851921082,1.0912141799926758,0.014471736
8072,64,517632,1011,0.3212890625,0.2,0.0002,9.894758740067482,10100,335.69577519,-3.6456418454647066,997.32,0.011012254911474884,0.9776526279747486,0.8321372866630554,0.8867045044898987,0.062346414
8078,64,518144,1012,0.244921875,0.2,0.0002,6.426139250397682,10110,335.69577519,-3.645900934934616,997.32,0.006320878071710468,0.9772284608334303,0.8319604396820068,1.358633041381836,0.021134172
8084,64,518656,1013,0.2822265625,0.2,0.0002,34.030152118206026,10120,337.4048661,-3.645456087589264,997.32,0.023299960023723542,0.9051109477877617,0.8321757316589355,3.753957509994507,0.04748805
8091,64,519168,1014,0.3857421875,0.2,0.0002,40.126019310951236,10130,337.4048661,-3.645854240655899,997.32,0.03481420122552663,0.7964183539152145,0.8322033882141113,5.040982246398926,0.14660066
8098,64,519680,1015,0.4123046875,0.2,0.0002,66.12410578727722,10140,340.1486365500001,-3.645449149608612,997.32,0.03220331780612469,0.7013145983219147,0.8320508003234863,7.219023704528809,0.11659271
8104,64,520192,1016,0.3126953125,0.2,0.0002,25.44059555530548,10150,346.64496988000013,-3.645223927497864,994.69,0.012072293437086046,0.9145997986197472,0.8321294784545898,5.330960273742676,0.055775233
8111,64,520704,1017,0.451171875,0.2,0.0002,45.69659128189087,10160,346.64496988000013,-3.6458552062511442,994.69,0.041247014747932555,0.8570858538150787,0.8323186635971069,11.169693946838379,0.065500475
8117,64,521216,1018,0.46484375,0.2,0.0002,32.882016479969025,10170,349.13549774,-3.646657592058182,994.69,0.04525971859693527,0.8863661512732506,0.8325937986373901,3.345205068588257,0.15481324
8124,64,521728,1019,0.30859375,0.2,0.0002,17.330557179450988,10180,349.13549774,-3.647012287378311,994.69,-0.0039617619942873715,0.926868662238121,0.8321822881698608,4.111118793487549,0.0323752
8131,64,522240,1020,0.623046875,0.2,0.0002,21.13510442972183,10190,348.39748213000007,-3.6451120495796205,994.69,0.05228017992340028,0.46593332290649414,0.8319921493530273,0.8090606927871704,0.12130831
8137,64,522752,1021,0.4140625,0.2,0.0002,12.762346863746643,10200,348.39748213000007,-3.6447569608688353,994.69,0.04384495294652879,0.6364171504974365,0.831713080406189,2.083540916442871,0.044412483
8144,64,523264,1022,0.5138671875,0.2,0.0002,30.37858728170395,10210,354.5261572,-3.643388307094574,994.69,0.08113654863554984,0.72254279255867,0.8318139314651489,5.576376914978027,0.14889637
8150,64,523776,1023,0.273046875,0.2,0.0002,8.275112122297287,10220,354.5261572,-3.6433216452598574,994.69,0.010042100120335818,0.806001141667366,0.8315876722335815,1.694366455078125,0.04966115
8156,64,524288,1024,0.2919921875,0.2,0.0002,20.215503919124604,10230,361.61758489,-3.641908645629883,994.69,0.014391568256542087,0.8307247310876846,0.8316353559494019,2.8914029598236084,0.039514154
8163,64,524800,1025,0.4587890625,0.2,0.0002,22.855756092071534,10240,361.61758489,-3.642296922206879,994.69,0.0404971692012623,0.9383478052914143,0.8320083618164062,2.594851493835449,0.10590711
8169,64,525312,1026,0.4400390625,0.2,0.0002,15.343406623601913,10250,365.12367808000005,-3.6447893738746644,994.69,0.027355518634431066,0.9080102145671844,0.833190381526947,1.4320803880691528,0.13362506
8176,64,525824,1027,0.3861328125,0.2,0.0002,12.929099321365356,10260,365.12367808000005,-3.6472680807113647,994.69,0.009563721716403961,0.8881249949336052,0.833103597164154,2.8756017684936523,0.06499095
8182,64,526336,1028,0.5072265625,0.2,0.0002,30.746401524543764,10270,373.15963988999994,-3.6455863296985624,994.69,0.02871040510945022,0.9117878451943398,0.8324354887008667,5.734658241271973,0.089952886
8188,64,526848,1029,0.4166015625,0.2,0.0002,20.155393981933592,10280,373.15963988999994,-3.6445787370204927,994.69,0.011598858947400004,0.9141620695590973,0.8328313827514648,2.8593204021453857,0.04770539
8195,64,527360,1030,0.4900390625,0.2,0.0002,19.027562940120696,10290,378.71609963000003,-3.6458175480365753,994.69,-0.001967017934657633,0.924787200987339,0.8329628705978394,3.2809267044067383,0.14297326
8202,64,527872,1031,0.34921875,0.2,0.0002,10.903657430410385,10300,378.71609963000003,-3.6460873425006866,994.69,-0.006163038220256567,0.966092623770237,0.832936704158783,2.408294677734375,0.047245234
8208,64,528384,1032,0.5359375,0.2,0.0002,8.610575595498085,10310,381.45878897999995,-3.6476208865642548,994.69,0.04898314876481891,0.3681422472000122,0.8345407247543335,0.44358548521995544,0.122137554
8215,64,528896,1033,0.541796875,0.2,0.0002,15.034105741977692,10320,381.45878897999995,-3.6532189309597016,994.69,0.04996763124363497,0.9227866679430008,0.834812343120575,1.5181491374969482,0.089074686
8221,64,529408,1034,0.493359375,0.2,0.0002,14.145868825912476,10330,384.54124469999994,-3.6525341033935548,994.69,0.032368910312652585,0.8649008870124817,0.8345862627029419,1.0414530038833618,0.060246035
8228,64,529920,1035,0.409765625,0.2,0.0002,14.358953240513802,10340,384.54124469999994,-3.6518927812576294,994.69,0.036420642281882465,0.9193744957447052,0.8338532447814941,1.1128277778625488,0.036691725
8234,64,530432,1036,0.2775390625,0.2,0.0002,3.565303511917591,10350,386.08886852999996,-3.6517459094524383,994.69,-0.0040090253227390345,0.8467270731925964,0.8344922065734863,0.5526730418205261,0.15847895
8240,64,530944,1037,0.393359375,0.2,0.0002,16.40400947332382,10360,386.08886852999996,-3.6521849393844605,994.69,0.02800414082594216,0.9652976989746094,0.8337699770927429,3.835275173187256,0.053911135
8247,64,531456,1038,0.277734375,0.2,0.0002,0.5971395442262292,10370,386.00134735999995,-3.6554373145103454,994.69,0.00021439845440909266,0.07524102926254272,0.8371260166168213,0.02242441661655903,0.012305206
8253,64,531968,1039,0.4474609375,0.2,0.0002,7.257555624842643,10380,386.00134735999995,-3.671709269285202,994.69,-0.017062248126603664,0.9635230675339699,0.8390328288078308,0.8089022040367126,0.0954698
8260,64,532480,1040,0.6564453125,0.2,0.0002,7.440100167691708,10390,385.51867165999994,-3.6756064355373383,994.69,0.051806129049509764,0.41497910022735596,0.8399378657341003,0.3486614227294922,0.53805995
8266,64,532992,1041,0.6056640625,0.2,0.0002,40.09681913852692,10400,385.51867165999994,-3.6789971590042114,994.69,0.09649250220973045,0.8597067892551422,0.840345025062561,8.68698501586914,0.4451471
8273,64,533504,1042,0.1017578125,0.2,0.0002,9.399262117967009,10410,385.46784234,-3.6804190278053284,994.69,-0.011063222540542483,0.08373451232910156,0.8409530520439148,0.017074957489967346,0.095662355
8279,64,534016,1043,0.270703125,0.2,0.0002,3.2058310896158217,10420,385.46784234,-3.6818227231502534,994.69,-0.017453017039224507,0.954179622232914,0.8408688306808472,0.2529645562171936,0.051227547
8286,64,534528,1044,0.2259765625,0.2,0.0002,0.17783650907222182,10430,383.8063874,-3.6723058581352235,994.69,0.007607228099368512,0.9337970167398453,0.8336185812950134,0.01625526323914528,0.015977826
8292,64,535040,1045,0.3193359375,0.2,0.0002,32.36515038013458,10440,387.97195714000003,-3.6489777982234957,994.69,0.0016591457184404134,0.7287778854370117,0.8315883874893188,4.583718299865723,0.046813056
8298,64,535552,1046,0.50625,0.2,0.0002,20.100520384311675,10450,387.97195714000003,-3.6472192466259004,994.69,0.015162056591361762,0.8944316729903221,0.8315908312797546,1.6680059432983398,0.27248585
8304,64,536064,1047,0.324609375,0.2,0.0002,35.86669406890869,10460,394.70965885000004,-3.6469870269298554,994.69,0.023625942505896093,0.9049243927001953,0.8314858675003052,4.4378342628479,0.050139464
8311,64,536576,1048,0.333984375,0.2,0.0002,54.716769790649415,10470,394.70965885000004,-3.6469463407993317,994.69,0.02373929601162672,0.5499674379825592,0.8317047357559204,8.811113357543945,0.09250124
8317,64,537088,1049,0.2693359375,0.2,0.0002,16.81339997649193,10480,394.8672951,-3.647593969106674,994.69,-0.00580093152821064,0.9616373591125011,0.831520676612854,1.8612667322158813,0.0460024
8324,64,537600,1050,0.14609375,0.2,0.0002,1.2300502046942712,10490,394.8672951,-3.6461897790431976,994.69,-0.0032169981626793743,0.9820122607052326,0.830752968788147,0.0783000960946083,0.043108553
8330,64,538112,1051,0.6103515625,0.2,0.0002,23.515136063098907,10500,394.09960607,-3.643814092874527,994.69,0.06361614654306322,0.8675420582294464,0.8307003974914551,2.171546220779419,0.14831915
8337,64,538624,1052,0.488671875,0.2,0.0002,15.814726412296295,10510,394.09960607,-3.6449100017547607,994.69,0.015308011416345834,0.9590787217020988,0.8311187624931335,2.097411870956421,0.09224111
8343,64,539136,1053,0.501953125,0.2,0.0002,21.084365701675416,10520,392.11539786000003,-3.6461936831474304,993.4,0.03920485791750252,0.9328258633613586,0.8315107822418213,3.3589227199554443,0.13833854
8349,64,539648,1054,0.683984375,0.2,0.0002,62.04587812423706,10530,392.11539786000003,-3.6474955916404723,993.4,0.02518880320712924,0.8533907234668732,0.8316605091094971,5.456552028656006,3.704455
8356,64,540160,1055,0.2837890625,0.2,0.0002,4.687571738660336,10540,393.02119496,-3.648395001888275,993.4,0.0022302695782855154,0.9870363734662533,0.8323907256126404,0.7021564245223999,0.034152463
8362,64,540672,1056,0.15703125,0.2,0.0002,2.952349042892456,10550,393.02119496,-3.6509045362472534,993.4,-0.000959944841451943,0.9952888377010822,0.8330933451652527,0.669765293598175,0.038479418
8369,64,541184,1057,0.70546875,0.2,0.0002,31.766930770874023,10560,398.81658676,-3.6523226380348204,993.4,0.1501784853404388,0.6825428903102875,0.8333327174186707,5.648806095123291,0.059689373
8375,64,541696,1058,0.3859375,0.2,0.0002,5.765866303443909,10570,398.81658676,-3.6525058448314667,993.4,0.023886050819419323,0.9885805556550622,0.8331030607223511,0.8297950029373169,0.059558745
8382,64,542208,1059,0.602734375,0.2,0.0002,29.471988344192503,10580,402.97272711,-3.6521366238594055,993.4,0.06925171264447272,0.9462608620524406,0.8334893584251404,2.424121379852295,0.17234024
8388,64,542720,1060,0.3986328125,0.2,0.0002,23.86342034339905,10590,401.05470931,-3.6542730927467346,989.3,0.01775365772191435,0.7315446138381958,0.8338855504989624,7.398266792297363,0.06372194
8394,64,543232,1061,0.58046875,0.2,0.0002,29.976816952228546,10600,401.05470931,-3.65485098361969,989.3,0.005246870592236519,0.9666551873087883,0.8339080214500427,5.587757110595703,2.5096018
8401,64,543744,1062,0.3,0.2,0.0002,8.056320148706437,10610,402.58444326999995,-3.655045413970947,989.3,0.005898543098010123,0.9844711218029261,0.8339575529098511,1.6824132204055786,0.04707353
8407,64,544256,1063,0.215625,0.2,0.0002,2.9581740319728853,10620,402.58444326999995,-3.6545087456703187,989.3,0.010498304525390268,0.9932393380440772,0.8331942558288574,0.3805408477783203,0.023659056
8413,64,544768,1064,0.5625,0.2,0.0002,17.310087752342223,10630,405.0884209100001,-3.653119283914566,989.3,0.03277417437639087,0.9706329293549061,0.8334883451461792,2.209561347961426,0.29405624
8420,64,545280,1065,0.3814453125,0.2,0.0002,8.762669992446899,10640,405.0884209100001,-3.6549818456172942,989.3,0.01462344927713275,0.7997861504554749,0.8333637118339539,2.0086073875427246,0.038378596
8426,64,545792,1066,0.459375,0.2,0.0002,54.9878324508667,10650,411.24903495,-3.6538359403610228,987.66,0.03400053770747036,0.9331173151731491,0.8332070708274841,12.494908332824707,0.057486713
8432,64,546304,1067,0.4205078125,0.2,0.0002,36.93566935062408,10660,411.24903495,-3.654002732038498,987.66,0.009179507265798748,0.9601342007517815,0.833526611328125,3.5855793952941895,1.3972116
8439,64,546816,1068,0.3845703125,0.2,0.0002,1.1768709970638156,10670,412.2541177499999,-3.6516909658908845,987.66,0.02138731626328081,0.140250563621521,0.8310028910636902,0.07371726632118225,0.019960327
8445,64,547328,1069,0.4353515625,0.2,0.0002,22.787546074390413,10680,417.4866377999999,-3.642166417837143,987.66,0.0370508843800053,0.9148122295737267,0.8296719789505005,3.0672171115875244,0.0665908
8451,64,547840,1070,0.58828125,0.2,0.0002,45.27520163059235,10690,417.4866377999999,-3.6416108310222626,987.66,0.09237500461749733,0.9116847813129425,0.8301560282707214,6.319272041320801,0.13583276
8457,64,548352,1071,0.387109375,0.2,0.0002,9.781433433294296,10700,423.28425683999995,-3.642922741174698,987.66,0.01767787621356547,0.790089562535286,0.8299455642700195,1.4763046503067017,0.04444684
8464,64,548864,1072,0.5208984375,0.2,0.0002,80.94126710891723,10710,423.28425683999995,-3.641941237449646,987.66,0.05986417545937002,0.10599827766418457,0.8299394845962524,22.421092987060547,0.0842993
8470,64,549376,1073,0.3689453125,0.2,0.0002,9.013914084434509,10720,428.8142743699999,-3.6429675817489624,987.66,-0.000176212377846241,0.9364041090011597,0.8304197192192078,2.512876510620117,0.05679734
